user_id,origin,destination,duration_days,travel_mode,budget_usd,pets,trip_type
70636d5f-c347-4b98-ab67-feb0c8716223,South Gail,Mitchellberg,13,plane,314,yes,leisure
b114cfae-11bc-4cb8-a5e8-cca330c92e8c,Patriciashire,North William,14,plane,4803,yes,leisure
2033a2ff-cd31-43ae-9035-b63e946b7c6c,North Nicolebury,Port Brendaton,9,bus,3260,no,adventure
ef004125-4881-4afe-9237-64de951b6c7b,East Walterfurt,Lopezville,15,car,1501,yes,romantic
8319ab18-9935-4c70-81af-bf494de083ba,Whitechester,Lake Mariamouth,8,plane,3316,yes,adventure
86051f67-da49-401b-aab9-635d1b9fe8bb,Davehaven,West Eric,10,car,2666,yes,business
7e74901d-7680-4330-9bf8-7cf7a15b18c7,Michaelport,Lake Breannabury,23,car,4880,no,adventure
612bc04a-2db3-4e45-8ca3-0aff4bf05503,Jacksonchester,North Frederickview,3,bus,2229,yes,adventure
554a178d-5497-4ea5-ba79-5e4affdd2130,New Markport,New Jesusmouth,12,bus,188,yes,business
3a0279d7-6f91-468f-b032-ee54a5f12b2e,Greenbury,West Annaville,26,car,4890,no,leisure
e7f07581-f0cd-4e6c-96ad-108d00e2e5cc,New Ashleymouth,West Andrewfurt,30,bus,3728,no,leisure
f495cf46-f5b5-4e46-a62a-1f8a1b2585df,Adamsberg,Ellisstad,3,plane,4539,yes,business
5a97e27e-13d6-4463-a8e1-ac054cf56c42,Hardyton,Haasburgh,13,plane,4746,no,business
5d1ba68d-ec4b-4976-a2a8-b150cb23d925,Lewischester,Port Andrew,19,car,2277,no,adventure
20e304fd-e2cf-46d8-a33d-3475ee67f5fb,Cartermouth,New Kevin,22,train,4577,yes,romantic
d342a5df-b888-41e0-be29-519085ea16e0,Erikaport,Meaganhaven,6,bus,3392,yes,adventure
50683dbc-7721-4f6f-80e0-f8c976436ec3,Austinstad,Beasleyview,7,plane,3769,yes,adventure
9164ed3b-9ee2-4044-927c-39f0d80b2489,West Michelle,Jacobchester,14,plane,1108,yes,adventure
4930e910-078a-4109-a2be-fe8c8cf0e71f,East Christophertown,Lanemouth,3,train,4882,no,romantic
0d46c30b-aca5-49b1-86a7-4060fb446a55,Barnesbury,Yangland,14,train,1311,yes,business
a508f6d7-6fa0-45b1-9467-1c5b866f40f6,North Amy,South Thomasport,22,train,4587,yes,romantic
a85e5437-60ef-41ff-9b60-3f72e919fb5a,East Clintonmouth,Lake Patrick,21,plane,2369,yes,business
4608c65c-a685-478e-a3b8-10fa62634e25,North Karenfort,Port Jamie,1,bus,381,no,leisure
28f32a3d-35d3-43fb-b251-095599188673,West Erica,New Jordanborough,23,bus,1147,yes,business
aa525d38-2b0b-4107-be30-5effd5b97623,Port Brianstad,Brookston,2,train,534,no,adventure
dbba66cd-370f-4a45-a97f-ba0dc639b485,South Jerryfurt,East Josephfurt,25,car,779,no,business
a01dddeb-59ef-4d7f-a6b2-7bfd25501b69,Williamsfurt,Washingtonside,28,bus,3275,yes,adventure
5a7b487b-9bb9-45a1-ac64-76d72e975869,Spenceville,East Kenneth,13,train,2583,no,leisure
756b6a7f-1811-4e88-99f3-5692913be54b,North Georgeland,East Christopher,18,train,1419,no,leisure
d17c557d-4646-4462-b131-d4fdf4d5aa05,Keyport,South Philipborough,26,bus,4879,no,adventure
cc8c19b6-0c06-441f-9de8-b453e41ef671,East Hunterstad,West Maryberg,20,bus,1451,yes,business
1c32c1e6-618f-4926-87c4-15a9509becbe,Kathleenburgh,Silvabury,29,plane,1251,yes,business
c6d5d31d-5977-4ebd-b084-6a2021874a67,Odombury,New Kevin,16,plane,776,yes,leisure
0661b6c4-91cf-468f-ba8d-a57f5179f886,East Carlos,West Marktown,18,car,773,no,leisure
7518b941-3a75-458f-94b0-1f99d9b95a2f,Sallyborough,East Gary,11,train,4580,yes,business
7123790c-99ac-488a-b9d9-34a8239be1ce,Jasonville,Debraville,2,bus,3734,yes,romantic
71105f53-09e8-4040-9e3d-c80fc38838aa,North Kevin,Branditown,6,bus,3307,no,adventure
a445ce7a-ff5e-4132-833c-6a8f98b1c6e7,Patriciabury,Richardsonchester,6,plane,2709,no,business
67d00fbd-7620-406f-930c-39870683236d,Robertsshire,Karashire,6,train,4148,no,leisure
8014465b-2df1-43e9-b3ee-ea3fb5f10e96,East Michellechester,Port Philip,7,bus,3914,yes,leisure
57594337-e261-40de-b46a-3e6f7b167820,Michaelbury,New Andrewbury,17,car,3722,yes,business
e96ba884-c0b0-4eb0-ac4d-a5ecd95804eb,North Ellenchester,Hernandezmouth,4,plane,1520,yes,adventure
98267bf4-dab8-4829-aa45-ba6a8b1b9b79,North Cody,Kelleytown,5,train,2728,no,adventure
c28f4e14-b875-48f8-baf7-666d3ab5d0b1,South Pamela,Edwardburgh,12,car,1457,no,romantic
09fbc997-1b51-40f4-84d4-a56f90e87f12,Josemouth,Martinezbury,21,bus,154,no,adventure
eaecc5ed-0a69-44cc-ae02-07a9e4fd9755,West Carol,New Grace,30,plane,4165,no,adventure
5dcb03e4-396f-45ab-a9a1-aee39477352b,New Michaelfort,Garciatown,27,bus,1928,no,leisure
b3c1b94b-0ab7-4e7b-8df3-699bec921c18,South Marc,North Thomas,30,train,3008,no,romantic
2750fe4e-9d3a-46cf-8a88-0c70768b8837,Grantstad,Breannaport,7,car,3541,no,leisure
8b3b7689-e832-46ed-a749-78e4b6449667,New Lindseyhaven,Edwardsview,13,plane,3550,no,leisure
772b7f3f-e0e6-4282-98b5-f720ba09ee8a,South Timothy,Isaiahstad,25,plane,2717,no,business
3ead64c9-2c05-4495-9784-5812b18a2159,Dianefort,Jesusland,13,bus,4110,yes,adventure
ee16b074-bd95-46f2-8672-ccc5b922192a,East Patricia,New Sarah,3,train,2947,no,leisure
8215aff8-ad9c-4771-8a4d-cd8cc598c6cb,East Allenmouth,Port Nicholas,4,plane,3263,yes,romantic
8eb3ffa9-b585-4b02-8afd-db2d82833dac,Martinezberg,Philipville,6,plane,4497,no,adventure
a148a9eb-2c9c-4919-bfcd-2271e355bcca,North Helen,West Jeremymouth,10,car,4299,no,adventure
9fc1eea7-642e-4ed5-84d6-9337a8b8e621,Randyburgh,New Jessica,9,train,388,yes,business
d6ffd185-6991-4191-a616-ea489daf6bae,Port Cathyside,Wilcoxton,14,car,4206,no,romantic
516f0877-65d1-449a-9eeb-8b01246c4bf6,Gordonstad,West Sheila,12,plane,4875,no,business
7b6069f5-181c-46d1-9dd5-6f436e8eb61b,East Angela,New Cindy,13,train,1055,yes,business
691d468a-6525-46d9-92be-e024a489cf98,Sheltonfurt,Port Wendystad,10,car,2681,no,adventure
c1c5144a-38e0-4c57-918d-a28f7c6aeff1,New Elizabeth,South John,3,car,4521,yes,adventure
52ac796f-876f-4815-a8dc-a2b7a5f946ba,Youngburgh,Evansfurt,11,bus,4422,yes,business
dacc1e87-cdef-4405-a3c0-ca55884dd930,Katherineland,Boyerborough,28,train,4212,no,adventure
6200ed49-d9ac-45e3-a9e2-f9f927304cb2,South Wesley,Krististad,13,bus,1244,yes,business
64ee2581-baa8-4651-9803-c86021c309a1,Mullenside,New Kimberlyburgh,19,train,3678,no,adventure
f88d69c4-ea77-4321-a899-c81c364ac4fc,Brittanyborough,North Brentchester,26,bus,4940,yes,business
67da99ed-45ec-403b-8245-854b3bed46ed,Guerreroland,Patriciaville,18,plane,1058,yes,romantic
cb4d1e25-498a-43ec-8702-a3bc7bdf72a1,Smithshire,South Janetton,12,plane,3435,no,business
40f47618-592d-48e7-a365-968ff063b4a4,South Cameronview,Navarromouth,16,bus,4394,yes,adventure
c41575a4-c2a5-4b54-8fac-cc01d452e3d9,Chrishaven,Lindseymouth,25,car,3585,yes,business
5350f439-6c0f-45c4-ac76-24180aea6cec,West Theresaburgh,South Walter,6,plane,4085,yes,leisure
6b809970-9000-47a2-97d7-12e58fc0b0d2,Hessport,Robertland,10,train,174,yes,romantic
fa6d7a7d-a7a9-4654-9ab9-c4f76fb470e8,South Saraville,Christophermouth,21,plane,4359,no,business
30255e21-1729-44c4-a187-1c0e6c04473a,Goldenfurt,Jennifermouth,17,plane,1655,no,adventure
b9590574-c545-49c1-9747-ae0713462f35,New Jesse,East Whitney,7,bus,1574,no,business
f52d267e-2668-4f08-84ed-850fea383f20,South Karenchester,Livingstonmouth,30,plane,4240,no,business
0efc83f9-075e-4427-b47b-3ebe3664dde5,Martinezfurt,East Devin,15,train,2645,yes,business
f4965fcb-c32e-45ba-abdf-dd8eebdd4098,New Gabrielle,Bruceport,4,plane,4155,no,business
da4728ef-f0bb-49d9-844d-b8e3c92f4626,Jeffreyhaven,Annmouth,16,train,3800,yes,leisure
9b277091-e3ea-4ecf-8f6d-8652905690c3,West Sarahborough,Justinberg,16,plane,2178,yes,leisure
22289b12-55d6-4957-aaea-a083f4c9dd3d,West Davidborough,East Jameston,21,bus,505,yes,romantic
d119e647-5d22-4fb1-87b0-a4b8c0ffa145,Codyfort,Nelsonport,21,train,4553,yes,romantic
bbdfda38-23e4-4776-9dde-60e218c8eb21,North Joel,North Roy,28,car,2598,yes,adventure
f50cb8a5-71d9-4a1a-add0-7da2a689720b,South Jackie,North Lawrence,30,plane,4097,yes,leisure
4bc1f46b-a8d1-42f7-a5e7-281c23c27a36,Kimport,East Deannatown,27,train,1217,no,adventure
98ed97b0-267c-4d7a-85b4-7e7502e7dd8c,Sanchezchester,North Brettfurt,24,plane,4651,no,business
a20857a3-4867-4ca2-9663-ace7eecd0f7b,Kelseyhaven,Hernandezbury,22,bus,355,no,romantic
7ac083b6-5a6b-4c5d-a3b6-4c8484828800,New Sharonbury,Johnsonton,13,bus,1931,no,adventure
2fab5c13-022b-46a8-a9ce-6932ca51b5ef,Josephburgh,West Tiffany,25,plane,3710,no,adventure
6a294d0e-ff53-49d9-a23e-390ce2a1fbee,East Elizabethhaven,North Jesuschester,28,plane,4022,no,business
9e93e177-2c46-43dc-bd97-3b1d6a981e68,Port Zacharyside,Kellyville,11,train,1902,no,adventure
ae8bf02f-6e05-466d-a291-2d3f51c5e985,East Alexanderchester,Hughesfurt,23,plane,1564,no,leisure
2970e28b-6ed6-4cfc-93f5-f42ddbd2098d,Morristown,West Baileyview,26,plane,360,yes,adventure
674966eb-3d3e-4587-9200-02f44fa3d0ff,Kellybury,East Cody,13,train,3034,no,business
9156148a-37e5-4197-a0d8-887a283faff8,West Emilyview,West Adam,16,car,400,yes,leisure
f1cad8de-81aa-4bf0-988d-550822b2ff4d,Tannerstad,Toddburgh,10,train,3779,yes,business
0f70c2f7-a127-47ae-a5c0-d6f038560b8b,Leechester,South Alexport,5,plane,945,no,business
9646f696-c424-44a7-8732-5addbf348238,Kellyview,Port Taylor,26,plane,4836,no,business
588c3b3f-cc24-4db5-98af-8a7740970b7a,Christinaside,Leehaven,29,train,2166,yes,adventure
ff98c8a1-b2cc-4d95-91d8-7588a806b5c1,Woodshire,Port Rachel,18,car,1768,no,leisure
17348a11-a612-488c-9c15-1865bacf4aa2,West Scott,Sheilaville,7,plane,2478,yes,romantic
ae3b4307-e0fa-4bbd-914b-d90e85eb7a65,North Steven,Wangbury,14,car,324,yes,business
256a6c3d-65ae-4926-af7d-253f1e287125,New Gabrielle,Batestown,9,train,2664,yes,adventure
ea3fcdde-0096-45e0-af87-6616191b0664,Port Andreamouth,Port Brittany,19,train,4713,yes,business
998bbaf2-30b9-4f9e-a421-1fcc46f5c70e,Bradleyside,Troyton,25,train,2576,no,romantic
ab75735d-977b-4cf3-aff0-166fb9f9340c,Port Christinefurt,West Michelebury,20,bus,747,yes,business
3282b44c-15f1-4605-bc3f-984fa67daa07,Ryanton,Saraton,8,plane,2264,no,adventure
8518b94b-6f95-40f4-9b27-61793ea750f1,East Troyfort,South Michelle,1,plane,660,no,business
fe3dc19e-b322-42bc-949e-45364aaf7a80,Patriciaside,North Erichaven,1,car,4206,yes,leisure
2028f501-fca4-46a1-b901-10b4aa92d73a,West Scott,South Kristintown,19,bus,3259,yes,romantic
97229ae1-a06f-415b-a6cf-22fae682bc5b,Sabrinaton,Aaronview,19,train,3263,yes,romantic
9354e6ab-9bff-454f-99d0-23de7b6ea442,Laurachester,North Alan,22,car,3385,no,romantic
1c1a9bce-7a69-4861-a67d-909b7fb3f3a1,South Brianna,Karenville,20,plane,2372,yes,business
cf797f1f-fa44-46a6-9a95-ccca86821e9b,Langbury,Harrellstad,27,bus,3436,no,adventure
50473c2e-2d4a-4b27-91b2-3a9e6850985a,Lake Donaldmouth,Craigmouth,27,bus,1229,yes,business
70f1e9dd-f774-479d-a90d-a90fc43f504b,Whitemouth,Kevinshire,15,bus,1149,yes,business
f611a6fd-7708-4125-abda-6d49061524ce,Lake Ryanville,New Tammymouth,8,car,1695,no,adventure
0ed90e8d-004d-4302-b14c-24491e68c26a,West Christopherchester,Wiseport,2,train,440,no,business
31ab7db0-0157-4aa8-b649-748232b87edc,Kennethtown,Port Erika,7,train,667,yes,romantic
e30b15c2-e787-4b80-99fa-d13f7e9c19c7,Port Chadborough,Lake Christyhaven,9,bus,2820,no,business
62f90978-967e-4710-aa0e-5b4f6f4d5385,Victoriaview,East Michael,8,plane,2194,yes,adventure
44481d7b-b2a3-421a-b3fc-b2b07c5ed913,Danielleshire,Austinberg,12,car,1721,no,business
143b019a-b672-4346-a1a9-32a0a634ce0d,Richardbury,Smithview,4,plane,1048,yes,business
66d5e18b-a8bc-435d-bfb7-ad3ad45c56c7,Murphymouth,Ballshire,2,plane,2707,no,leisure
a748f0e1-d832-4a06-a5b9-caa9547868ca,Lake Alison,West Robert,15,bus,3394,no,romantic
03183509-dfca-4cb5-bb31-ab75978c912c,Morenoshire,Robertland,2,bus,3842,yes,business
2b09865d-4871-472c-94dc-64e18652afa6,Frankstad,South Juliebury,14,plane,3626,no,business
3b09b8f0-cf8d-47d3-90a3-9c8c789ee65a,Port Brittany,Davidport,19,plane,3467,no,romantic
53e579e1-ac90-4de1-a517-85c9afa2157c,North Sheilashire,East Kelly,28,train,2934,yes,leisure
dbbe2a4e-b0b3-44a6-b8d4-efaf404f8ca3,Port Michael,North Sarah,14,bus,3833,no,leisure
e47383d1-d940-4b0c-9278-8a2539900a94,North Maria,Monicamouth,5,plane,2515,yes,romantic
94d18562-5b8a-491f-9627-13b642315032,Lawsonside,Lopezfort,23,plane,3702,no,leisure
1abcb41f-5bc3-4383-98af-95e18a2d86a8,Port Steven,North Heathermouth,10,car,2185,no,adventure
09518bab-92c8-4f32-8116-ebc18749bb65,Clayville,Williamsport,23,car,2924,yes,business
7400833f-dc7d-479a-b9dc-dee0993b0e6f,Collinsmouth,Harrisbury,6,train,3213,yes,romantic
403d32af-d442-44b9-ac3a-bba47be8c9f0,Connorbury,Bettyhaven,29,bus,2693,yes,leisure
1564682b-50d6-486d-ab0e-795d00900893,Port Brian,East Sallyberg,7,train,3373,yes,business
1e71b5e8-b79c-4a5f-a37a-455348765f37,Dannyton,Alexandertown,11,train,2983,yes,leisure
98a5c275-8175-429a-b073-acd9535536c7,Gregorychester,New Andre,5,bus,3889,yes,leisure
cf812ff7-12bb-4fd3-a29b-bd9f0a8269cb,Port Kyleburgh,New Charles,29,car,3046,no,romantic
90ae8eed-53f7-4b33-a8de-836dd868619f,North Stephaniefort,New Christopherberg,22,bus,4585,no,romantic
95d6865e-41f2-4679-8f00-cb5d7ea3290e,South Jessica,Combsside,22,train,2837,no,adventure
9a96525c-25ce-4fde-a808-10b15c1efa8d,Davidhaven,West Williamburgh,9,train,4453,no,romantic
aeb7096a-e410-41d3-89a6-1ac748ebf7f5,Andersonville,South Gregorybury,2,car,3167,no,adventure
8d4fcc38-48ff-44bf-8559-0509bc4bc076,Williamsonland,New Richardton,8,bus,4405,no,leisure
44a9631e-7123-4fe0-a5f7-a684f70d11ce,Port Thomasstad,East Steven,9,train,4982,yes,business
fb7515ee-5ecc-404c-9515-4c43c76a2ebd,Gloverside,Johnnybury,8,car,3259,no,adventure
285a21d7-3472-4aa3-a324-b9bf57430bf0,Smithtown,North Christianfort,30,car,2552,yes,leisure
6e2ec19a-45b6-42d4-a416-63438e6305e6,Graychester,Morrishaven,23,train,1902,yes,adventure
25223240-728c-4e42-aed7-7b0e6f904e87,Lisashire,Ronaldville,2,train,4404,no,business
df76f7e9-56e9-484f-b1c2-9c124094d81b,Michelleborough,Butlerport,23,train,468,no,romantic
c04c2dd7-83e4-4d0b-ac21-4a28ab30fa47,South Cindymouth,Angelbury,28,bus,2153,yes,adventure
985ff375-b19b-45ca-9447-711bbec78c87,New Maryborough,Lake Daniellefort,4,bus,1134,yes,business
48533e74-5e0f-4d93-8ea8-59132a155652,Bradleyton,East Catherineburgh,26,car,912,no,leisure
a7e2b778-b34f-4d2d-978d-c1378e2ec149,Fullerfurt,Hoberg,19,train,3318,yes,business
3f1f2cd8-4274-44e2-ba92-20b549b46c45,Lisafurt,East Mark,9,plane,1108,no,leisure
9925b363-c542-4f22-8cd2-46f048af8030,Webbfurt,Bondmouth,26,car,2318,no,business
b9e1bcb9-6c74-4831-a665-7d29a5e41689,South April,West Johnny,8,train,1954,yes,business
368003ee-6217-4177-8cdd-495b5303b03c,Gabrielfort,Annetteland,22,bus,566,no,romantic
fbfc09ba-1cb1-4224-a62b-099937df414f,South Matthew,South Jennifer,2,plane,370,yes,adventure
6263876a-794e-4ff1-8215-eb0d013248cb,Kaylaland,South Devinton,24,bus,2890,yes,leisure
9fe396fc-3834-4014-8adf-7a4f3140da99,West Thomasmouth,Davidchester,23,train,1385,no,adventure
11f01947-f4c5-4df8-9cad-919be0d131c5,North Lindabury,New Hollyland,12,plane,2177,no,romantic
888c3d9b-ab5d-43dd-9d38-c9f7912e1661,Joetown,Port Belinda,13,plane,329,yes,adventure
ba5b4947-524b-47bd-a237-cde91c8235bc,East Jamesfort,New Wendy,23,bus,3813,yes,business
806d598e-bb5d-4ef1-8509-a3d97489ae20,Lake Daniel,Lake Daniel,1,plane,341,yes,adventure
19209485-b595-44d6-82a9-153e84942cd1,Nathanieltown,Cookview,2,bus,893,yes,romantic
46f3d2da-3ebd-4e2b-a279-74156f82def7,West Alejandromouth,Gonzalezfurt,25,bus,2262,no,adventure
c27a2362-0c11-495f-97f4-3b36f0da39e1,Whiteland,Reyesfort,21,plane,2702,no,adventure
eb837a96-c1c0-4b9a-a44b-d555269d227e,North Sarah,Griffithburgh,12,plane,1228,no,business
37b542ca-5529-40cc-896a-4d0cc7408d7b,North Alexandrahaven,West Jake,13,bus,2339,yes,romantic
7dd2f7b5-2f97-4bc0-8693-21422cd45dff,Wilsonville,Angelaport,13,plane,2769,no,business
82054f1b-5631-4c5c-85a0-85d621f7190f,North Robert,South Jeffrey,20,plane,2221,yes,business
f0ebf288-9829-4094-ad25-1f1bd3f2f5db,Lake Wesley,Walkerfort,25,car,3040,no,business
d5068ec5-3811-42db-a0a4-b33d52a7cc17,Brandyborough,East Erinland,10,plane,4035,no,business
bb258d27-feaf-41b2-a2a1-c9390ab8879f,Rodriguezmouth,Jacksonmouth,23,plane,3275,no,business
b35617d4-b9be-447f-9dc4-3dbbacaf7576,Mathewsville,Hunterburgh,20,car,2081,yes,adventure
04706f0b-142f-4feb-824f-4ccb8642bc1f,North Jessicatown,Lyonsfort,30,plane,2703,yes,adventure
8d76c172-cca1-4f01-b8b9-661b1e63863e,Clarkchester,East Joshua,18,bus,2159,no,romantic
6aa70e75-78b3-486e-a8e3-bd093a6ab560,East Robert,West Brandon,20,train,4337,yes,business
91c57dfb-e35f-4571-a865-ac61ac7ba829,South Shirleyfort,Lake Stevenport,23,car,3901,no,adventure
d0f98d5e-6fd8-447a-8a46-ca19fef33c5a,Lake Jonathan,Melissamouth,11,car,2093,yes,business
06f1db05-359e-4e9a-87d0-cf9d24f706aa,Cardenasside,Newmanland,12,train,4208,yes,romantic
0b47a87d-fb3d-4082-8c52-8362c1ccf052,Coreymouth,Hughesport,15,bus,1432,yes,adventure
ddcde695-8470-4a76-a7e5-46b95bb28319,New Jerryville,Andersonport,17,plane,4158,no,romantic
e6847d5d-531b-4c9d-805e-20dd98dbab6e,Briannabury,Kyleland,13,car,1527,no,leisure
7c8abb51-24f0-4b21-9f5a-23f755ad0f94,Lake Roberthaven,Jenningsside,28,plane,3515,no,adventure
001c579c-5911-45dd-9dc6-c3142da543db,Mannington,North Biancaview,17,plane,2770,no,romantic
35fb2f3d-9c53-4ca5-91f8-a7fd9c76a9cc,East Karen,Reevesmouth,16,bus,412,yes,romantic
10a1f742-d4de-410d-aea7-47d39d4f49ca,East Charles,Kristenview,25,plane,3793,yes,adventure
cc6ada56-8551-4b09-aab3-5355c71a8fe4,Jacobmouth,Andrewport,21,car,4061,yes,romantic
72e02b17-0452-4e29-a14a-600336c042e7,Shepherdfurt,Smithbury,26,plane,3641,no,romantic
9670ad0d-f477-44c8-b57e-0ac48d294389,North Nicolefurt,New Marie,24,bus,1469,no,business
35f6a922-7994-4873-be2a-d9a81e14f6f0,Lake Larryborough,Weaverstad,7,plane,988,yes,leisure
2d6f037b-4c26-47d2-b67b-fb2c8b04052e,Yvettechester,Maryport,19,plane,458,yes,romantic
119cae5b-53ae-46ce-ad0e-1c2756d3d18b,Skinnertown,Mitchellstad,11,car,1292,yes,leisure
dbb5253e-f4e9-4dc2-b6cc-bc807bfa7178,Lake Martin,Georgeton,7,plane,1782,yes,romantic
0c590af7-8d9d-4f56-8547-155549279ae7,Halehaven,Hugheschester,12,bus,826,yes,business
36708582-02f1-4445-b466-0467584aa3ae,Hornborough,South Eric,11,bus,4104,no,business
abf70087-26f1-40f1-90c1-bcc48a998bf1,Haysfort,West Michelleshire,3,bus,4361,yes,leisure
5b2aa97c-79be-4683-8dde-4042583500f7,Lake Danny,Rangelfort,27,train,3713,no,business
6cc969a1-615f-48f7-8669-c3ab2ac1e46a,Lake Dawn,North Samantha,6,bus,2207,no,adventure
ceaaa347-849a-4046-ae8f-4be0f0fd1f75,Michelestad,Lake Joshua,15,plane,3301,yes,business
90a1cf3a-9599-4118-b2c1-5bcf6b276826,West Andrewfort,South Jessicastad,1,car,3461,yes,adventure
045fc76d-8f99-468d-b546-3197224aa9b6,New Davidmouth,South Lisa,11,train,3109,no,adventure
11833b5e-d306-42ea-ae13-d9a0ecf22df5,West Carolmouth,Port Donaldport,29,train,4656,no,leisure
78cd953c-74b1-4e5c-84a9-d90175f4fab6,East Ronald,Johnchester,9,car,1036,yes,adventure
e2eddaa6-2e64-475c-94c3-4c87ccc25cf7,South Christopherstad,Lake Travis,11,bus,778,no,leisure
2392b11d-6879-4d24-b9ea-fd4a90ff1a19,Lake Lisaberg,East Ginaview,14,train,3897,no,romantic
c9ca896a-cca5-4909-9296-23b1b7e03cf2,North Juliechester,Jessicaland,26,train,3300,yes,romantic
88118701-8164-45ec-8204-560eaba34b59,Ellisonport,Franceston,25,train,4113,no,romantic
774f0190-79fa-44dc-992a-5c92f8914638,West Devonside,Longview,13,train,1650,yes,leisure
7c376069-2003-40cb-ab1c-db4beb003c77,Michelleport,South Dawnland,30,plane,1666,yes,business
29350f61-2219-4aba-b156-c0192761be81,East Joshuatown,Port Sherriborough,4,bus,1900,no,leisure
309ca24f-6958-4a41-9da0-1ce686d0e49f,South Jasonburgh,Port Samantha,6,car,4099,no,adventure
20a5f16d-f5aa-494b-a49b-1b1ce15a18bf,Bushbury,South Dianaton,24,bus,3056,yes,business
de726cb0-034a-494a-9d90-c29b226b0fb6,Port Matthewbury,Port Janet,17,plane,2753,yes,business
e59bafb7-a91e-4257-b18d-55ef66fe633e,Braunberg,Perezbury,21,car,480,no,romantic
4e1c6549-ac8a-433c-9699-70c9ddb9facd,Danielhaven,South Chelsea,21,car,1099,no,romantic
91f417b6-47e0-4667-828c-bce7665b7bef,East Lisashire,West Natashaburgh,27,train,1576,no,adventure
ef5c347c-0992-4a48-9af8-92407c1ccbc7,New Scottberg,New Todd,5,plane,1101,yes,business
2d2019c1-e96c-4fb9-b270-6b240f0f233a,Dickersonland,Beltranfurt,6,car,581,no,business
f9a49036-e67c-44c7-8604-cc4e0c7f1fe9,Normanstad,Port Mary,1,plane,4416,yes,leisure
edb3c26c-4066-4c66-9a3e-43328485788b,Hullburgh,Matthewborough,13,train,4070,yes,business
bff58545-6980-4354-8d10-f49689ac9c4b,Angelachester,North Tanyahaven,11,car,736,no,leisure
263f00fd-2740-403c-aef3-6c105f602e66,East Elizabeth,Lake Sabrinaside,3,plane,3751,yes,leisure
8e5f4b64-2ba5-46e0-99bb-666e387c61d3,North Andreabury,Port Jose,26,plane,3519,yes,adventure
270d0bcb-4ef6-4c1b-91e6-ade7679a5471,South Sheilatown,Lake Sherylfurt,11,car,1672,yes,adventure
c4bb2281-dd85-4453-9c2c-757168743ade,Jodyburgh,Lake Amber,29,train,4872,yes,leisure
827d5803-8a0f-4c0d-bce4-1feec925f849,Karenview,Patriciaville,29,car,3925,no,adventure
2c5d6db7-d505-46e2-8c22-18973ec66ec1,West Bradleyfurt,Port Joshuaborough,8,train,2057,yes,business
a1280d0c-4b87-49bf-b961-fd4e4760909f,Stephanieton,Port Carmenmouth,29,car,4603,no,leisure
609d17c4-5da5-406d-94bc-fdcef4241548,Port Scott,Kellyburgh,20,plane,4079,no,business
8ec3e800-356b-4be5-9112-e5e5ce879697,South Alyssafurt,New Charles,25,car,4021,yes,leisure
d795dba8-729c-400f-94bf-68f49ae00f51,Jenniferburgh,Lake Michael,15,train,2428,yes,romantic
8b6748e4-1871-4b1f-bbf1-dc8fc990159c,Dennisville,South Cynthiaview,17,train,610,no,romantic
ce77f1de-3238-40d7-9ca2-3ffb19b73d49,North Amyview,Sampsonton,16,train,1436,yes,adventure
a56eedbd-17fe-407c-b9e7-f6aae3988134,New Elizabethfurt,North Elizabeth,30,plane,2153,no,adventure
6f16248f-2358-4f58-9741-fc5bed83682b,New Brittanystad,Port Austin,28,car,4907,yes,business
06ccc971-fbb9-4a6d-bed4-83376f55c357,West Melissaton,South Kevinside,25,car,681,yes,romantic
82f1e3da-8f64-4bb1-b20f-966fe53860ca,North Luke,Colemanchester,23,car,429,no,business
ef851cdd-036c-4c71-acf0-ee2dc8befbaa,Lake Lisashire,West Justin,9,plane,3063,yes,leisure
06d1d292-8c82-400c-bcce-34f56b0f4e3f,East Melissa,West Johnstad,12,train,3257,yes,romantic
35f9fab1-f681-46d0-941e-4bb94096e339,Prestontown,Tammychester,12,train,3022,no,leisure
d5570ba7-be75-4fba-8ef4-b3b56aa9bf2f,Diazshire,South Johnnymouth,30,plane,736,yes,business
8de5ab4e-1a51-4b5c-b24b-25655307e743,Karenhaven,New Amyview,16,bus,512,yes,adventure
6368f04b-d53c-418c-8d76-6a4194e0c77e,Amandamouth,Lisabury,14,car,1470,yes,leisure
1728fc28-c123-40cb-8948-d7f9c0978fd1,Evanville,Ellisberg,4,plane,3647,yes,business
a2821961-f507-4b45-8d81-07b9d7bc89d6,New Anthony,Aaronshire,29,bus,1477,yes,adventure
bdc6513f-774d-43d7-a562-e5e95673243d,Port Caitlinside,Jonesborough,10,car,1502,yes,leisure
3ec50bee-872f-4d72-b105-b5e007f043b1,Conniebury,South Taylor,8,plane,743,no,romantic
e80d9973-8803-4176-be05-c217f2eace14,North Dave,Porterton,21,plane,699,yes,adventure
6ef8aacb-b54c-4f3a-8741-888f9c7bc2f3,Port Jessica,Websterburgh,17,car,1828,yes,romantic
00bb70ef-7377-474d-8625-2f6f48d3facf,East Lori,New Dannyhaven,24,train,4220,no,leisure
36db87ea-b787-42c7-b2b8-1ac114280f69,Rachelhaven,Martinland,9,plane,4496,yes,leisure
5a7a2981-4742-46e4-8271-003f2fef7ffa,West Carol,South Alexanderside,12,plane,1731,yes,leisure
82982b5a-1f72-4f48-9678-84578856a818,Port Ashley,Michaelmouth,6,bus,4762,yes,adventure
